Date,Revenue,COGS,is_test,cogs_ratio,day_of_week,day_of_month,month,year,is_weekend,active_promos_count,is_promo_active,sessions_lag_1,total_stock_on_hand,total_stockouts,revenue_lag_1,revenue_lag_7,revenue_lag_30,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas
2020-08-27,4445347.68,3675387.97,0,0.82679426550501,3,27,8,2020,0,0.0,0,35762.0,119013.0,318.0,3194953.82,3569013.59,2395619.59,3092399.864285714,3405049.565333334,558695.5414928716,0,0,0
2020-08-28,7296538.72,5928088.7,0,0.8124521677313871,4,28,8,2020,0,0.0,0,38266.0,119013.0,318.0,4445347.68,3939388.46,3158908.2,3217590.4485714287,3473373.835,749048.5765572083,0,0,0
2020-08-29,7517051.79,6089417.86,0,0.8100806047526248,5,29,8,2020,1,0.0,0,38993.0,119013.0,318.0,7296538.72,2465099.71,4151632.35,3697183.3428571424,3611294.852333333,1725939.5432728173,0,0,0
2020-08-30,8480394.59,6775599.46,0,0.7989721926370882,6,30,8,2020,1,1.0,1,36212.0,119013.0,318.0,7517051.79,2832425.22,5610491.95,4418890.782857143,3723475.5003333334,2133093.8920833697,0,0,0
2020-08-31,7490849.71,6294569.34,0,0.8403011118480976,0,31,8,2020,0,1.0,1,36313.0,125273.0,367.0,8480394.59,3217603.07,6132541.37,5225743.549999999,3819138.921666667,2473944.1449179174,0,0,0
2020-09-01,6047477.92,5072223.86,0,0.8387337543185276,1,1,9,2020,0,1.0,1,30899.0,125273.0,367.0,7490849.71,2428315.18,5345584.67,5836207.355714285,3864415.8663333333,2422526.6807986153,1,0,0
2020-09-02,1434923.77,1282633.72,0,0.893868891725168,2,2,9,2020,0,1.0,1,25779.0,125273.0,367.0,6047477.92,3194953.82,4397713.48,6353230.604285714,3887812.308,1904885.2987420866,0,0,0
2020-09-03,1557705.54,1435356.63,0,0.9214556879601262,3,3,9,2020,0,1.0,1,25740.0,125273.0,367.0,1434923.77,4445347.68,3298352.62,6101797.74,3789052.651,2433927.8434081753,0,0,0
2020-09-04,1425115.38,1249060.77,0,0.8764629078664494,4,4,9,2020,0,1.0,1,21880.0,125273.0,367.0,1557705.54,7296538.72,2223462.81,5689277.434285714,3731031.0816666665,2951207.7918468695,0,0,0
2020-09-05,1581867.47,1449235.72,0,0.9161549544981793,5,5,9,2020,1,1.0,1,26341.0,125273.0,367.0,1425115.38,7517051.79,2991469.99,4850502.6714285705,3704419.5006666663,3238640.456759543,1,0,0
2020-09-06,2654105.11,2377874.42,0,0.8959232289033195,6,6,9,2020,1,1.0,1,27061.0,125273.0,367.0,1581867.47,8480394.59,3277756.91,4002619.197142857,3657432.75,3200882.670594011,0,0,0
2020-09-07,2479133.84,2159138.36,0,0.8709244838511825,0,7,9,2020,0,1.0,1,27527.0,125273.0,367.0,2654105.11,7490849.71,2449651.51,3170292.1285714284,3636644.356666667,2529576.333310357,0,0,0
2020-09-08,2542645.13,2183405.0,0,0.8587140117347009,1,8,9,2020,0,1.0,1,24662.0,125273.0,367.0,2479133.84,6047477.92,2935305.67,2454332.718571428,3637627.1010000003,1664073.0845484484,0,0,0
2020-09-09,1979410.07,1799215.01,0,0.9089652706475319,2,9,9,2020,0,1.0,1,22647.0,125273.0,367.0,2542645.13,1434923.77,2914723.92,1953642.32,3624538.416333333,571125.4825960486,0,1,0
2020-09-10,3146008.14,2761931.92,0,0.8779163298668388,3,10,9,2020,0,1.0,1,23534.0,125273.0,367.0,1979410.07,1557705.54,2533038.45,2031426.077142857,3593361.288,523823.88165020954,0,0,0
2020-09-11,1990335.39,1821328.74,0,0.9150863463267868,4,11,9,2020,0,1.0,1,24599.0,125273.0,367.0,3146008.14,1425115.38,4245177.97,2258326.4485714287,3613793.611,619656.4009693244,0,0,0
2020-09-12,2806228.3,2605429.08,0,0.9284451589345031,5,12,9,2020,1,1.0,1,25825.0,125273.0,367.0,1990335.39,1581867.47,3438121.83,2339072.1642857143,3538632.191666667,522140.42811207025,0,0,0
2020-09-13,2240095.92,1957201.32,0,0.8737131756393718,6,13,9,2020,1,1.0,1,25785.0,125273.0,367.0,2806228.3,2654105.11,3685522.51,2513980.854285714,3517569.074,421605.7236405614,0,0,0
2020-09-14,2832905.03,2603630.98,0,0.9190675128279893,0,14,9,2020,0,1.0,1,21475.0,125273.0,367.0,2240095.92,2479133.84,2556409.43,2454836.6842857143,3469388.187666667,427668.141887527,0,0,0
2020-09-15,2914536.51,2476205.19,0,0.8496051367014785,1,15,9,2020,0,1.0,1,28528.0,125273.0,367.0,2832905.03,2542645.13,2596444.46,2505375.4257142856,3478604.7076666662,451269.7657854296,1,0,0
2020-09-16,1994638.41,1821831.75,0,0.9133644177643205,2,16,9,2020,0,1.0,1,30267.0,125273.0,367.0,2914536.51,1979410.07,3646382.12,2558502.7657142854,3489207.776,477516.5915651869,0,0,0
2020-09-17,1827659.24,1626961.14,0,0.8901884467259881,3,17,9,2020,0,1.0,1,26144.0,125273.0,367.0,1994638.41,3146008.14,3240488.83,2560678.242857143,3434149.652333333,474463.57496827503,0,0,0
2020-09-18,2600220.08,2233677.06,0,0.8590338476272362,4,18,9,2020,0,1.0,1,27837.0,125273.0,367.0,1827659.24,1990335.39,3279887.27,2372342.6857142854,3387055.3326666667,464956.61075350415,0,0,0
2020-09-19,1806587.98,1582702.76,0,0.8760728940530204,5,19,9,2020,1,1.0,1,21105.0,125273.0,367.0,2600220.08,2806228.3,3569013.59,2459469.07,3364399.759666667,437791.69024337287,0,0,0
2020-09-20,2334885.81,2132834.58,0,0.9134641920668489,6,20,9,2020,1,1.0,1,23948.0,125273.0,367.0,1806587.98,2240095.92,3939388.46,2316663.3099999996,3305652.2393333334,467836.6422057424,0,0,0
2020-09-21,3082015.84,2723671.97,0,0.8837306851738959,0,21,9,2020,0,1.0,1,29247.0,125273.0,367.0,2334885.81,2832905.03,2465099.71,2330204.722857143,3252168.817666666,466621.3039860279,0,0,0
2020-09-22,2827707.7,2426080.5,0,0.8579672149281907,1,22,9,2020,0,1.0,1,29246.0,125273.0,367.0,3082015.84,2914536.51,2832425.22,2365791.9814285715,3272732.6886666664,518018.63451864716,0,0,0
2020-09-23,2254030.17,2095482.45,0,0.929660338131144,2,23,9,2020,0,1.0,1,27835.0,125273.0,367.0,2827707.7,1994638.41,3217603.07,2353387.8657142855,3272575.438,503525.6320968328,0,0,0
2020-09-24,2021614.99,1879290.21,0,0.929598474138738,3,24,9,2020,0,1.0,1,28929.0,125273.0,367.0,2254030.17,1827659.24,2428315.18,2390443.8314285716,3240456.341333333,481799.9482199215,0,0,0
2020-09-25,2587034.31,2341681.4,0,0.905160550421923,4,25,9,2020,0,1.0,1,22265.0,125273.0,367.0,2021614.99,2600220.08,3194953.82,2418151.7957142857,3226899.6683333335,448464.27571480366,1,0,0
2020-09-26,2219447.23,2025784.18,0,0.9127426652085798,5,26,9,2020,1,1.0,1,30621.0,125273.0,367.0,2587034.31,1806587.98,4445347.68,2416268.114285714,3206635.684666666,447598.93603780883,0,0,0
2020-09-27,3907778.93,3495826.9,0,0.894581541745505,6,27,9,2020,1,1.0,1,25054.0,125273.0,367.0,2219447.23,2334885.81,7296538.72,2475248.007142857,3132439.003,375221.50019940396,0,0,0
2020-09-28,4681424.38,4163962.01,0,0.8894647594414415,0,28,9,2020,0,1.0,1,29837.0,125273.0,367.0,3907778.93,3082015.84,7517051.79,2699947.0242857146,3019480.3433333333,648557.7339620235,0,0,0
2020-09-29,3862957.51,3418321.41,0,0.8848974914041963,1,29,9,2020,0,1.0,1,28965.0,125273.0,367.0,4681424.38,2827707.7,8480394.59,2928433.958571429,2924959.429666667,994869.7387919582,0,0,0
2020-09-30,3185317.6,2835582.57,0,0.890204031773786,2,30,9,2020,0,1.0,1,27997.0,112854.0,322.0,3862957.51,2254030.17,7490849.71,3076326.7885714285,2771044.8603333333,1052669.4042476702,0,0,0
2020-10-01,2053948.94,1801442.13,0,0.8770627618425607,3,1,10,2020,0,1.0,1,23089.0,112854.0,322.0,3185317.6,2021614.99,6047477.92,3209367.85,2627527.1233333335,988305.3718119735,1,0,0
2020-10-02,844947.12,672777.16,0,0.7962358165088486,4,2,10,2020,0,0.0,0,21266.0,112854.0,322.0,2053948.94,2587034.31,1434923.77,3213986.9857142856,2494409.4906666665,981883.5380667268,0,0,0
2020-10-03,1819620.17,1400911.62,0,0.7698923341787315,5,3,10,2020,1,0.0,0,18119.0,112854.0,322.0,844947.12,2219447.23,1557705.54,2965117.3871428566,2474743.602333333,1327296.7127502149,0,0,0
2020-10-04,1305849.84,1031248.84,0,0.789714719419807,6,4,10,2020,1,0.0,0,20645.0,112854.0,322.0,1819620.17,3907778.93,1425115.38,2907999.235714286,2483474.0899999994,1372564.6245098638,0,0,0
2020-10-05,1476045.28,1106750.78,0,0.7498081495169309,0,5,10,2020,0,0.0,0,19416.0,112854.0,322.0,1305849.84,4681424.38,1581867.47,2536295.0799999996,2479498.5719999997,1408532.1724044376,1,0,0
2020-10-06,2225510.95,1785750.97,0,0.8024004420198426,1,6,10,2020,0,0.0,0,24911.0,112854.0,322.0,1476045.28,3862957.51,2654105.11,2078383.78,2475971.165666667,1076920.602009727,0,0,0
2020-10-07,2084609.48,1633404.7,0,0.783554289506541,2,7,10,2020,0,0.0,0,23347.0,112854.0,322.0,2225510.95,3185317.6,2479133.84,1844462.8428571427,2461684.6936666667,754150.5011940623,0,0,0
2020-10-08,1798621.9,1415449.28,0,0.7869632188955333,3,8,10,2020,0,0.0,0,21132.0,112854.0,322.0,2084609.48,2053948.94,2542645.13,1687218.8257142857,2448533.881666667,499859.4855549208,0,0,0
2020-10-09,1682037.65,1404182.57,0,0.8348104276976203,4,9,10,2020,0,0.0,0,20037.0,112854.0,322.0,1798621.9,844947.12,1979410.07,1650743.5342857144,2423733.107333333,477452.19164472126,0,0,0
2020-10-10,2023437.43,1582185.76,0,0.7819296690582619,5,10,10,2020,1,0.0,0,22199.0,112854.0,322.0,1682037.65,1819620.17,3146008.14,1770327.895714286,2413820.6933333334,321281.8325999626,0,1,0
2020-10-11,1446988.51,1177371.98,0,0.8136705798721235,6,11,10,2020,1,0.0,0,20615.0,112854.0,322.0,2023437.43,1305849.84,1990335.39,1799444.6471428573,2376401.669666666,335418.22334178066,0,0,0
2020-10-12,1856496.7,1470316.91,0,0.7919846612170116,0,12,10,2020,0,0.0,0,20115.0,112854.0,322.0,1446988.51,1476045.28,2806228.3,1819607.3142857142,2358290.107,303528.1618580645,0,0,0
2020-10-13,3071390.97,2435896.58,0,0.793092316736218,1,13,10,2020,0,0.0,0,20896.0,112854.0,322.0,1856496.7,2225510.95,2240095.92,1873957.517142857,2326632.387,263130.0102506862,0,0,0
2020-10-14,2627129.58,2030216.9,0,0.7727890224584962,2,14,10,2020,0,0.0,0,20981.0,112854.0,322.0,3071390.97,2084609.48,2832905.03,1994797.5199999998,2354342.222,520170.69756015064,0,0,0
2020-10-15,1826480.99,1499468.55,0,0.8209603922568064,3,15,10,2020,0,0.0,0,21476.0,112854.0,322.0,2627129.58,1798621.9,2914536.51,2072300.3914285714,2347483.0403333334,573468.410636593,1,0,0
2020-10-16,2213689.11,1814772.4,0,0.8197955132010384,4,16,10,2020,0,0.0,0,20834.0,112854.0,322.0,1826480.99,1682037.65,1994638.41,2076280.2614285715,2311214.523,571345.268333128,0,0,0
2020-10-17,2024181.52,1623856.95,0,0.8022289176911367,5,17,10,2020,1,0.0,0,21601.0,112854.0,322.0,2213689.11,2023437.43,1827659.24,2152230.4699999997,2318516.213,544929.2629331684,0,0,0
2020-10-18,2416150.55,2000897.4,0,0.8281344057803021,6,18,10,2020,1,0.0,0,21266.0,112854.0,322.0,2024181.52,1446988.51,2600220.08,2152336.7685714285,2325066.955666667,544900.0240033753,0,0,0
2020-10-19,1798941.77,1455468.16,0,0.8090690784282584,0,19,10,2020,0,0.0,0,20371.0,112854.0,322.0,2416150.55,1856496.7,1806587.98,2290788.4885714287,2318931.304666667,450813.2671366354,0,0,0
2020-10-20,2361849.87,1800189.76,0,0.7621948299364175,1,20,10,2020,0,0.0,0,19438.0,112854.0,322.0,1798941.77,3071390.97,2334885.81,2282566.3557142857,2318676.431,460475.51936853153,0,0,0
2020-10-21,2168284.88,1762213.02,0,0.81272209028179,2,21,10,2020,0,0.0,0,19028.0,112854.0,322.0,2361849.87,2627129.58,3082015.84,2181203.3414285714,2319575.2330000005,312075.47231004084,0,0,0
2020-10-22,2384359.77,1939167.59,0,0.8132864907379309,3,22,10,2020,0,0.0,0,23461.0,112854.0,322.0,2168284.88,1826480.99,2827707.7,2115654.0985714286,2289117.5343333334,243442.791441995,0,0,0
2020-10-23,1313373.58,984874.54,0,0.7498814922103123,4,23,10,2020,0,0.0,0,19036.0,112854.0,322.0,2384359.77,2213689.11,2254030.17,2195351.067142857,2274339.27,223497.48685056242,0,0,0
2020-10-24,2435210.66,1935814.16,0,0.794926776478549,5,24,10,2020,1,0.0,0,22434.0,112854.0,322.0,1313373.58,2024181.52,2021614.99,2066734.5628571429,2242984.050333333,400303.9111224074,0,0,0
2020-10-25,2045855.5,1595051.09,0,0.7796499263999829,6,25,10,2020,1,0.0,0,22947.0,112854.0,322.0,2435210.66,2416150.55,2587034.31,2125453.0114285713,2256770.572666667,422549.44618946715,1,0,0
2020-10-26,2383306.02,1881515.76,0,0.7894562193066588,0,26,10,2020,0,0.0,0,19591.0,112854.0,322.0,2045855.5,1798941.77,2219447.23,2072553.7185714284,2238731.279,402809.004668216,0,0,0
2020-10-27,3242319.66,2668015.76,0,0.8228725233094382,1,27,10,2020,0,0.0,0,21875.0,112854.0,322.0,2383306.02,2361849.87,3907778.93,2156034.325714286,2244193.2386666667,397167.25643619004,0,0,0
2020-10-28,4138715.4,3246854.44,0,0.784507782293994,2,28,10,2020,0,0.0,0,22036.0,112854.0,322.0,3242319.66,2168284.88,4681424.38,2281815.7242857143,2222011.263,573492.2326034295,0,0,0
2020-10-29,3361148.04,2777298.73,0,0.8262946757917868,3,29,10,2020,0,0.0,0,20859.0,112854.0,322.0,4138715.4,2384359.77,3862957.51,2563305.7985714287,2203920.9636666668,899434.1336596688,0,0,0
2020-10-30,2606337.42,2045887.36,0,0.7849664223445022,4,30,10,2020,0,0.0,0,21829.0,112854.0,322.0,3361148.04,1313373.58,3185317.6,2702846.98,2187193.9813333335,941817.2979774799,0,0,0
2020-10-31,3099623.67,2419274.6,0,0.7805059121903015,5,31,10,2020,1,0.0,0,22356.0,117088.0,287.0,2606337.42,2435210.66,2053948.94,2887556.1,2167894.642,725944.7280846293,0,0,0
2020-11-01,2000351.9,1651707.88,0,0.825708656561878,6,1,11,2020,1,0.0,0,23949.0,117088.0,287.0,3099623.67,2045855.5,844947.12,2982472.244285714,2202750.466333333,699912.7594966905,1,0,0
2020-11-02,1609265.54,1276568.22,0,0.7932613905347156,0,2,11,2020,0,0.0,0,18245.0,117088.0,287.0,2000351.9,2383306.02,1819620.17,2975971.73,2241263.959,710197.2582340887,0,0,0
2020-11-03,1148970.3,951051.1,0,0.8277421096089255,1,3,11,2020,0,0.0,0,19551.0,117088.0,287.0,1609265.54,3242319.66,1305849.84,2865394.5185714285,2234252.138,861909.0054236769,0,0,0
2020-11-04,1475675.48,1140886.92,0,0.7731286014185178,2,4,11,2020,0,0.0,0,17361.0,117088.0,287.0,1148970.3,4138715.4,1476045.28,2566344.61,2229022.82,1051613.5540939106,0,0,0
2020-11-05,1340308.97,1063954.02,0,0.7938125042914546,3,5,11,2020,0,0.0,0,16277.0,117088.0,287.0,1475675.48,3361148.04,2225510.95,2185910.3357142857,2229010.493333333,850435.5740300426,1,0,0
2020-11-06,717152.89,537123.9,0,0.7489670717216241,4,6,11,2020,0,0.0,0,15813.0,117088.0,287.0,1340308.97,2606337.42,2084609.48,1897219.0399999998,2199503.7606666666,717623.7816606553,0,0,0
2020-11-07,1261006.58,1012158.51,0,0.8026591820004618,5,7,11,2020,1,0.0,0,16918.0,117088.0,287.0,717152.89,3099623.67,1798621.9,1627335.5357142857,2153921.874333333,760455.0011180706,0,0,0
2020-11-08,1462906.75,1152752.12,0,0.7879874229850946,6,8,11,2020,1,0.0,0,17082.0,117088.0,287.0,1261006.58,2000351.9,1682037.65,1364675.9514285715,2136001.3636666667,398619.4938512038,0,0,0
2020-11-09,1841341.67,1500031.86,0,0.814640696204958,0,9,11,2020,0,0.0,0,18445.0,117088.0,287.0,1462906.75,1609265.54,2023437.43,1287898.072857143,2128697.0003333334,293736.41387005476,0,0,0
2020-11-10,1423817.05,1131446.53,0,0.7946572419539435,1,10,11,2020,0,0.0,0,17701.0,117088.0,287.0,1841341.67,1148970.3,1446988.51,1321051.8057142857,2122627.1416666666,344725.7512050961,0,0,0
2020-11-11,1850484.56,1510899.02,0,0.8164883148227943,2,11,11,2020,0,0.0,0,19293.0,117088.0,287.0,1423817.05,1475675.48,1856496.7,1360315.6271428573,2121854.759666667,337434.48212837946,0,1,0
2020-11-12,1742209.81,1490266.12,0,0.8553884333827738,3,12,11,2020,0,0.0,0,18790.0,117088.0,287.0,1850484.56,1340308.97,3071390.97,1413859.7814285716,2121654.355,385153.87190389284,0,0,0
2020-11-13,1874908.56,1475799.13,0,0.7871312561504332,4,13,11,2020,0,0.0,0,17856.0,117088.0,287.0,1742209.81,717152.89,2627129.58,1471274.187142857,2077348.3163333335,401951.5210759749,0,0,0
2020-11-14,1505407.33,1170919.18,0,0.7778088738281883,5,14,11,2020,1,0.0,0,17396.0,117088.0,287.0,1874908.56,1261006.58,1826480.99,1636667.8542857144,2052274.2823333333,249040.315344838,0,0,0
2020-11-15,1822943.34,1452200.16,0,0.7966238599604527,6,15,11,2020,1,0.0,0,17694.0,117088.0,287.0,1505407.33,1462906.75,2213689.11,1671582.2471428572,2041571.827,199875.50310132536,1,0,0
2020-11-16,1677772.33,1289405.39,0,0.7685222642812328,0,16,11,2020,0,0.0,0,14260.0,117088.0,287.0,1822943.34,1841341.67,2024181.52,1723016.0457142857,2028546.968,182824.1269247248,0,0,0
2020-11-17,1698265.63,1375791.27,0,0.8101154764581794,1,17,11,2020,0,0.0,0,18092.0,117088.0,287.0,1677772.33,1423817.05,2416150.55,1699648.9971428572,2016999.995,175485.93298380772,0,0,0
2020-11-18,1708292.62,1460231.18,0,0.8547898427378325,2,18,11,2020,0,1.0,1,16039.0,117088.0,287.0,1698265.63,1850484.56,1798941.77,1738855.9371428571,1993070.497666667,127756.43342056968,0,0,0
2020-11-19,1389140.38,1147069.41,0,0.8257404554030745,3,19,11,2020,0,1.0,1,16491.0,117088.0,287.0,1708292.62,1742209.81,2361849.87,1718542.8028571426,1990048.8593333333,117979.54669086757,0,0,0
2020-11-20,1761075.99,1653768.63,0,0.9390671608668062,4,20,11,2020,0,1.0,1,16250.0,117088.0,287.0,1389140.38,1874908.56,2168284.88,1668104.312857143,1957625.2096666668,170123.76899725932,0,0,0
2020-11-21,1277317.49,1191035.2,0,0.9324503964946099,5,21,11,2020,1,1.0,1,17855.0,117088.0,287.0,1761075.99,1505407.33,2384359.77,1651842.5171428572,1944051.5799999998,151480.0288170351,0,0,0
2020-11-22,1402812.95,1422457.39,0,1.0140036061115631,6,22,11,2020,1,1.0,1,17079.0,117088.0,287.0,1277317.49,1822943.34,1313373.58,1619258.2542857144,1907150.1706666665,203744.44262509077,0,0,0
2020-11-23,1254495.47,1331674.56,0,1.0615220156992675,0,23,11,2020,0,1.0,1,16764.0,117088.0,287.0,1402812.95,1677772.33,2435210.66,1559239.6271428573,1910131.483,195455.06464818938,0,0,0
2020-11-24,1234768.03,1251831.61,0,1.0138192596385898,1,24,11,2020,0,1.0,1,15370.0,117088.0,287.0,1254495.47,1698265.63,2045855.5,1498771.5042857144,1870774.31,216964.0278451707,0,0,0
2020-11-25,1016787.85,1011073.66,0,0.9943801551129865,2,25,11,2020,0,1.0,1,18796.0,117088.0,287.0,1234768.03,1708292.62,2383306.02,1432557.5614285714,1843738.0610000002,216660.3566692987,1,0,0
2020-11-26,1003033.14,1066907.31,0,1.063681016561427,3,26,11,2020,0,1.0,1,15420.0,117088.0,287.0,1016787.85,1389140.38,3242319.66,1333771.1657142858,1798187.4553333332,227366.67429539567,0,0,0
2020-11-27,2064673.72,2076697.24,0,1.0058234479780175,4,27,11,2020,0,1.0,1,16733.0,117088.0,287.0,1003033.14,1761075.99,4138715.4,1278612.9885714285,1723544.5713333334,256644.54916726262,0,0,0
2020-11-28,2102733.52,2118368.35,0,1.0074354785574542,5,28,11,2020,1,1.0,1,17323.0,117088.0,287.0,2064673.72,1277317.49,3361148.04,1321984.092857143,1654409.8486666665,357573.32689520204,0,0,0
2020-11-29,1696662.48,1642786.66,0,0.9682460002298159,6,29,11,2020,1,1.0,1,18543.0,117088.0,287.0,2102733.52,1402812.95,2606337.42,1439900.6685714286,1612462.6979999999,461410.2360187415,0,0,0
2020-11-30,1376299.12,1423882.94,0,1.0345737487647306,0,30,11,2020,0,1.0,1,18159.0,110598.0,270.0,1696662.48,1254495.47,3099623.67,1481879.172857143,1582140.2,470746.2516405923,0,0,0
2020-12-01,1160032.88,1083886.83,0,0.9343587140392091,1,1,12,2020,0,1.0,1,17824.0,110598.0,270.0,1376299.12,1234768.03,2000351.9,1499279.6942857143,1524696.0483333333,463130.03084382124,1,0,0
2020-12-02,370653.23,366277.85,0,0.9881954893526761,2,2,12,2020,0,1.0,1,19647.0,110598.0,270.0,1160032.88,1016787.85,1609265.54,1488603.2442857143,1496685.4143333333,471037.97213954077,0,0,0
2020-12-03,528608.48,509665.44,0,0.9641643281999562,3,3,12,2020,0,1.0,1,20023.0,110598.0,270.0,370653.23,1003033.14,1148970.3,1396298.2985714285,1455398.3373333334,618980.5697431356,0,0,0
2020-12-04,645703.05,632473.93,0,0.9795120682796837,4,4,12,2020,0,1.0,1,20422.0,110598.0,270.0,528608.48,2064673.72,1475675.48,1328523.347142857,1434719.6099999999,691001.1700828879,0,0,0
2020-12-05,653591.96,700683.81,0,1.0720508404050748,5,5,12,2020,1,1.0,1,16123.0,110598.0,270.0,645703.05,2102733.52,1340308.97,1125813.2514285713,1407053.8623333336,645701.4543291442,1,0,0
2020-12-06,755648.75,731905.7,0,0.9685792506108162,6,6,12,2020,1,1.0,1,19449.0,110598.0,270.0,653591.96,1696662.48,717152.89,918793.0285714286,1384163.2953333335,495008.47416428244,0,0,0
2020-12-07,832522.38,856716.78,0,1.0290615610837994,0,7,12,2020,0,1.0,1,19233.0,110598.0,270.0,755648.75,1376299.12,1261006.58,784362.4957142858,1385446.4906666668,357126.1523098295,0,0,0
2020-12-08,1297656.34,1226584.15,0,0.9452303450388104,1,8,12,2020,0,1.0,1,17942.0,110598.0,270.0,832522.38,1160032.88,1462906.75,706680.1042857142,1371163.684,249974.35258407512,0,0,0
2020-12-09,1154833.63,1135523.17,0,0.9832785784044062,2,9,12,2020,0,1.0,1,18946.0,110598.0,270.0,1297656.34,370653.23,1841341.67,726340.5985714284,1365655.337,293240.9385872625,0,0,0
2020-12-10,696601.42,694712.49,0,0.9972883632651796,3,10,12,2020,0,1.0,1,19732.0,110598.0,270.0,1154833.63,528608.48,1423817.05,838366.37,1342771.7356666666,284366.50293638994,0,0,0
2020-12-11,708701.4,714731.83,0,1.0085091266928496,4,11,12,2020,0,1.0,1,16485.0,110598.0,270.0,696601.42,645703.05,1850484.56,862365.3614285715,1318531.2146666667,259904.32132413588,0,0,0
2020-12-12,1122552.93,1114505.97,0,0.992831554054204,5,12,12,2020,1,1.0,1,16188.0,110598.0,270.0,708701.4,653591.96,1742209.81,871365.1257142856,1280471.7759999998,252125.83597802842,0,1,0
2020-12-13,937152.62,894184.44,0,0.9541502855746163,6,13,12,2020,1,1.0,1,16777.0,110598.0,270.0,1122552.93,755648.75,1874908.56,938359.5499999999,1259816.5466666666,246866.0278115594,0,0,0
2020-12-14,1601200.69,1536265.51,0,0.9594459455297887,0,14,12,2020,0,1.0,1,16467.0,110598.0,270.0,937152.62,832522.38,1505407.33,964288.6742857143,1228558.0153333333,233655.372277406,0,0,0
2020-12-15,1355809.66,1345601.61,0,0.9924708826753751,1,15,12,2020,0,1.0,1,19160.0,110598.0,270.0,1601200.69,1297656.34,1822943.34,1074099.8614285714,1231751.1273333333,324410.7683333802,1,0,0
2020-12-16,1368150.26,1378715.06,0,1.0077219588439066,2,16,12,2020,0,1.0,1,20367.0,110598.0,270.0,1355809.66,1154833.63,1677772.33,1082407.4785714285,1216180.0046666667,331751.38172173314,0,0,0
2020-12-17,1104685.57,1105268.19,0,1.0005274079935704,3,17,12,2020,0,1.0,1,19278.0,110598.0,270.0,1368150.26,696601.42,1698265.63,1112881.2828571429,1205859.269,348868.8139640134,0,0,0
2020-12-18,1251306.12,1173503.24,0,0.9378226648487901,4,18,12,2020,0,1.0,1,19854.0,110598.0,270.0,1104685.57,708701.4,1708292.62,1171179.0185714285,1186073.267,298117.5829833264,0,0,0
2020-12-19,1648432.09,1604918.15,0,0.9736028312819364,5,19,12,2020,1,1.0,1,20218.0,110598.0,270.0,1251306.12,1122552.93,1389140.38,1248693.9785714285,1170840.3836666667,217454.73906085466,0,0,0
2020-12-20,1777867.4,1748875.07,0,0.9836926364699641,6,20,12,2020,1,1.0,1,20038.0,110598.0,270.0,1648432.09,937152.62,1761075.99,1323819.5728571431,1179483.4406666667,254326.36198935597,0,0,1
2020-12-21,2040125.86,2025685.77,0,0.992921961197041,0,21,12,2020,0,1.0,1,20214.0,110598.0,270.0,1777867.4,1601200.69,1277317.49,1443921.6842857145,1180043.1543333335,239362.99739466293,0,0,1
2020-12-22,2050706.5,1957791.36,0,0.9546911564380374,1,22,12,2020,0,1.0,1,18862.0,110598.0,270.0,2040125.86,1355809.66,1402812.95,1506625.28,1205470.1,328371.845682784,0,0,1
2020-12-23,1964805.24,2036033.68,0,1.0362521630897117,2,23,12,2020,0,1.0,1,18707.0,110598.0,270.0,2050706.5,1368150.26,1254495.47,1605896.2571428572,1227066.5516666665,376666.15382482397,0,0,1
2020-12-24,1223063.47,1196024.1,0,0.9778920958206692,3,24,12,2020,0,1.0,1,19179.0,110598.0,270.0,1964805.24,1104685.57,1234768.03,1691132.6828571428,1250743.544,381379.10045023286,0,0,1
2020-12-25,1200258.49,1181002.97,0,0.9839571890884937,4,25,12,2020,0,1.0,1,20374.0,110598.0,270.0,1223063.47,1251306.12,1016787.85,1708043.8114285716,1250353.392,352577.83479223464,1,0,1
2020-12-26,1099988.0,1121806.33,0,1.0198350618370382,5,26,12,2020,1,1.0,1,19207.0,110598.0,270.0,1200258.49,1648432.09,1003033.14,1700751.2928571429,1256469.0800000003,363943.93469729583,0,0,0
2020-12-27,1517374.4,1548752.98,0,1.0206795237879327,6,27,12,2020,1,1.0,1,19934.0,110598.0,270.0,1099988.0,1777867.4,2064673.72,1622402.1371428573,1259700.9086666668,430104.6828518743,0,0,0
2020-12-28,3627797.75,3660309.96,0,1.008961968731581,0,28,12,2020,0,1.0,1,22306.0,110598.0,270.0,1517374.4,2040125.86,2102733.52,1585188.8514285714,1241457.5980000002,425657.88423044054,0,0,0
2020-12-29,2940732.69,2915164.04,0,0.9913053471038199,1,29,12,2020,0,1.0,1,18063.0,110598.0,270.0,3627797.75,2050706.5,1696662.48,1811999.1214285714,1292293.0723333333,884335.0559561814,0,0,0
2020-12-30,2881135.64,2881761.18,0,1.0002171157759168,2,30,12,2020,0,1.0,1,21080.0,110598.0,270.0,2940732.69,1964805.24,1376299.12,1939145.72,1333762.0793333335,982868.7095008907,0,0,0
2020-12-31,2153864.87,2157011.11,0,1.0014607415923915,3,31,12,2020,0,1.0,1,20533.0,117753.0,285.0,2881135.64,1223063.47,1160032.88,2070050.0628571429,1383923.2966666666,1045858.5285351784,0,0,0
