Date,Revenue,COGS,day_of_week,day_of_month,week_of_year,month,quarter,year,day_of_year,is_weekend,is_month_start,is_month_end,days_since_start,is_post_2019,doy_sin,doy_cos,dow_sin,dow_cos,fourier_sin_year_order_1,fourier_cos_year_order_1,fourier_sin_year_order_2,fourier_cos_year_order_2,fourier_sin_year_order_3,fourier_cos_year_order_3,Revenue_lag_1,Revenue_lag_2,Revenue_lag_7,Revenue_lag_14,Revenue_lag_30,Revenue_lag_60,Revenue_diff_1,Revenue_diff_7,Revenue_pct_change_1,Revenue_pct_change_7,Revenue_ema_7,Revenue_rolling_std_7,Revenue_rolling_max_7,Revenue_rolling_min_7,Revenue_ema_14,Revenue_rolling_std_14,Revenue_rolling_max_14,Revenue_rolling_min_14,Revenue_ema_30,Revenue_rolling_std_30,Revenue_rolling_max_30,Revenue_rolling_min_30,Revenue_ema_ratio_7_30,Revenue_momentum_7,Revenue_momentum_30,COGS_lag_1,COGS_lag_2,COGS_lag_7,COGS_lag_14,COGS_lag_30,COGS_lag_60,COGS_diff_1,COGS_diff_7,COGS_pct_change_1,COGS_pct_change_7,COGS_ema_7,COGS_rolling_std_7,COGS_rolling_max_7,COGS_rolling_min_7,COGS_ema_14,COGS_rolling_std_14,COGS_rolling_max_14,COGS_rolling_min_14,COGS_ema_30,COGS_rolling_std_30,COGS_rolling_max_30,COGS_rolling_min_30,COGS_ema_ratio_7_30,COGS_momentum_7,COGS_momentum_30,gross_margin_lag_1,gross_margin_ratio_lag_1,cogs_revenue_ratio_lag_1,is_high_cogs_ratio_lag_1,is_payday_period,hist_avg_revenue_m_dow
2021-01-08,1023293.14,849565.94,4,8,1,1,1,2021,8,0,0,0,3110,1,0.13718540405660057,0.9905453876091833,-0.433883739117558,-0.9009688679024191,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,0.4012289854475009,0.9159777842484877,837846.02,1114251.05,1553431.51,1200258.49,1154833.63,1841341.67,-276405.03,-1316018.85,-0.24806351315531627,-0.6110034423840155,1126359.168926192,380881.5749997995,1553431.51,378420.41,1340025.5102500021,969249.9182944754,3627797.75,378420.41,1435960.2830060234,727538.9379910867,3627797.75,378420.41,0.7843943751427721,-715585.49,-316987.60999999987,690390.14,906466.26,1547553.58,1181002.97,1135523.17,1500031.86,-216076.12,-1466620.9699999997,-0.2383719389621849,-0.6799320426309718,983806.36496451,399125.41760522913,1547553.58,311258.46,1240068.2795746578,1026326.8710531766,3660309.96,311258.46,1362080.9459334128,758186.7028059113,3660309.96,311258.46,0.7222818643007299,-857163.4400000001,-445133.0299999999,147455.88,0.17599400901640622,0.8240059909716585,0,0,2354050.055333333
2021-01-09,853729.27,699954.28,5,9,1,1,1,2021,9,1,0,0,3111,1,0.1542040475626894,0.988039023376751,-0.9749279121818236,-0.2225209339563146,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,0.44794493940789115,0.8940611451454876,1023293.14,837846.02,378420.41,1099988.0,696601.42,1423817.05,185447.12,-530138.37,0.2213379494241674,-0.3412692266040104,1100592.661694644,276069.61912376847,1174326.91,378420.41,1297794.5275500019,975573.2889536781,3627797.75,378420.41,1409336.5963604737,729872.2227408972,3627797.75,378420.41,0.780929598031477,644872.73,326691.72,849565.94,690390.14,311258.46,1121806.33,694712.49,1131446.53,159175.79999999993,-697987.6400000001,0.23055920236636052,-0.451026477545288,950246.2587233825,231921.67255458492,961163.6,311258.46,1188001.3009647033,1038060.225316217,3660309.96,311258.46,1329015.4616796442,763704.0282709536,3660309.96,311258.46,0.7150001532076132,538307.48,154853.44999999995,173727.20000000007,0.16977266162294644,0.8302273383672812,0,0,2467838.9938636366
2021-01-10,1180728.66,984866.85,6,10,1,1,1,2021,10,1,0,0,3112,1,0.17117705961019986,0.985240282501282,-0.7818314824680299,0.6234898018587334,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,0.49346814167723735,0.8697638720650646,853729.27,1023293.14,677894.56,1517374.4,708701.4,1850484.56,-169563.87,475308.86000000004,-0.16570410117280765,1.25603389098384,1038876.813770983,179039.32536236127,1174326.91,677894.56,1238585.8265433349,986607.9738068668,3627797.75,378420.41,1373490.9624017337,724738.0772050219,3627797.75,378420.41,0.756376883577598,175834.70999999996,145027.87,699954.28,849565.94,516308.19,1548752.98,714731.83,1510899.02,-149611.65999999992,388695.82,-0.17610364652801402,1.2487879686868593,887673.264042537,160080.4512066401,961163.6,516308.19,1122928.3648360763,1055191.3536023176,3660309.96,311258.46,1288430.8693132156,763534.4760015113,3660309.96,311258.46,0.688956842914523,183646.09000000003,-14777.54999999993,153774.99,0.18012149214258377,0.8198785078457029,0,0,2770882.361590909
2021-01-11,1515387.6,1201417.37,0,11,2,1,1,2021,11,0,0,0,3113,1,0.18809941761179758,0.9821499931752291,0.0,1.0,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,0.5376773767406141,0.8431506618282,1180728.66,853729.27,819877.04,3627797.75,1122552.93,1742209.81,326999.3899999999,502834.09999999986,0.3830246911881092,0.741758570831428,1074339.7753282373,161647.5423377913,1180728.66,819877.04,1230871.53767089,991281.9218296964,3627797.75,378420.41,1361054.6848274283,712732.9383445826,3627797.75,378420.41,0.7893435784004242,360851.6199999999,58175.72999999998,984866.85,699954.28,631242.67,3660309.96,1114505.97,1490266.12,284912.56999999995,468558.66,0.4070445429664349,0.9075173880158669,911971.6605319028,142746.64578883434,984866.85,631242.67,1104520.1628579327,1061805.3711513213,3660309.96,311258.46,1268846.0938736536,756567.9364791248,3660309.96,311258.46,0.7187409607264202,353624.17999999993,-129639.12,195861.80999999994,0.16588215111026536,0.8341178488812653,0,0,2920246.065116279
2021-01-12,1062807.64,869052.09,1,12,2,1,1,2021,12,0,0,0,3114,1,0.20496611396949532,0.9787690698649216,0.7818314824680298,0.6234898018587336,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,0.580454927809098,0.8142923779467267,1515387.6,1180728.66,1174326.91,2940732.69,937152.62,1874908.56,334658.9400000002,695510.56,0.2834342481362315,0.8483108149973317,1184601.731496178,230957.951976115,1515387.6,837846.02,1268807.0126481047,784164.5065553823,2940732.69,378420.41,1371011.6470966265,709489.4377320197,3627797.75,378420.41,0.8640347687754173,341060.6900000002,578234.9800000001,1201417.37,984866.85,961163.6,2915164.04,894184.44,1475799.13,216550.52000000014,570174.7000000001,0.21987796624487888,0.9032575380241643,984333.0878989272,177167.68955603943,1201417.37,690390.14,1117439.7904768751,841009.6292718803,2915164.04,311258.46,1264495.8536237406,755512.6457825694,3660309.96,311258.46,0.7784391582386617,240253.77000000014,307232.93000000017,313970.23,0.20718806858253827,0.7928119314108627,0,0,2825067.640909091
2021-01-13,1070756.5,856031.34,2,13,2,1,1,2021,13,0,0,0,3115,1,0.22177215755648186,0.975098513039961,0.9749279121818236,-0.22252093395631434,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,0.6216868902665479,0.7832658619336791,1062807.64,1515387.6,1114251.05,2881135.64,1601200.69,1505407.33,-452579.9600000002,-111519.27000000002,-0.29865623817959197,-0.09496441668019007,1154153.2086221336,228807.65240495614,1515387.6,837846.02,1241340.4296283573,641452.9889479454,2881135.64,378420.41,1351127.5176065217,706442.1486999152,3627797.75,378420.41,0.8542148639368519,-51443.41000000015,-538393.05,869052.09,1201417.37,906466.26,2881761.18,1536265.51,1170919.18,-332365.28000000014,-92111.51000000001,-0.27664431054463623,-0.09583333159932395,955512.8384241953,175201.08779704288,1201417.37,690390.14,1084321.4304132918,690390.2188611211,2881761.18,311258.46,1238983.3527447896,756135.9312392834,3660309.96,311258.46,0.7712071645673704,-37414.17000000004,-667213.42,193755.54999999993,0.18230537936119548,0.8176946206293954,0,0,2467634.1015555556
2021-01-14,764427.24,629061.31,3,14,2,1,1,2021,14,0,0,0,3116,1,0.23851257519407648,0.9711394088771653,0.43388373911755823,-0.900968867902419,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,0.6612634749656386,0.7501537286959042,1070756.5,1062807.64,837846.02,2153864.87,1355809.66,1822943.34,7948.860000000102,-43494.55000000005,0.007479114470799297,-0.039034784844941384,1133304.0314666003,228439.70774485593,1515387.6,837846.02,1218595.9056779095,431082.58126023994,2153864.87,378420.41,1333039.0648577139,710448.1183123239,3627797.75,378420.41,0.8501656563073531,232910.47999999998,-285053.1599999999,856031.34,869052.09,690390.14,2157011.11,1345601.61,1452200.16,-13020.75,-50434.92000000004,-0.014982703741038161,-0.05563904827522215,930642.4638181464,175254.22490440833,1201417.37,690390.14,1053882.7516915195,458465.4898838015,2157011.11,311258.46,1214276.771277384,762847.249830095,3660309.96,311258.46,0.7664170853169441,165641.19999999995,-489570.27000000014,214725.16000000003,0.20053593884136559,0.7994640611492951,0,0,2353440.9713333333
2021-01-15,977003.78,779003.57,4,15,2,1,1,2021,15,0,0,0,3117,1,0.2551824131233728,0.9668929289391521,-0.433883739117558,-0.9009688679024191,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0.6990793005655562,0.7150441465537444,764427.24,1070756.5,1023293.14,1553431.51,1368150.26,1677772.33,-306329.26,-73418.78000000003,-0.28608676202292493,-0.08762801069342074,1041084.8335999502,242542.66151702125,1515387.6,764427.24,1158040.0835875217,314177.66625415394,1553431.51,378420.41,1296354.430995926,722186.2715417999,3627797.75,378420.41,0.8030865700764447,-258865.90000000002,-603723.02,629061.31,856031.34,849565.94,1547553.58,1378715.06,1289405.39,-226970.0299999999,-61328.82999999996,-0.2651421967798514,-0.08883213482741792,855247.1753636098,187355.4723108325,1201417.37,629061.31,997239.8927993169,302063.29263019323,1547553.58,311258.46,1176520.9350659398,775785.429774582,3660309.96,311258.46,0.7269289902677396,-220504.6299999999,-749653.75,135365.92999999993,0.17708151007050602,0.8229184899164124,0,0,2354050.055333333
2021-01-16,1185774.61,916210.38,5,16,2,1,1,2021,16,1,0,0,3118,1,0.2717767384711357,0.9623603298276545,-0.9749279121818236,-0.2225209339563146,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,0.7350336741329413,0.6780306024735382,977003.78,764427.24,853729.27,378420.41,1104685.57,1698265.63,212576.54000000004,-46289.359999999986,0.2780860347153511,-0.045235678996147666,1025064.5701999627,244565.17750498434,1515387.6,764427.24,1133901.9097758522,271172.06536545686,1515387.6,378420.41,1275751.1631897374,727461.4962090492,3627797.75,378420.41,0.8034988325066288,123274.51000000001,-127681.79000000004,779003.57,629061.31,699954.28,311258.46,1105268.19,1375791.27,149942.2599999999,-70562.37,0.2383587380377914,-0.08305696671408458,836186.2740227074,190509.37000050448,1201417.37,629061.31,968141.7164260746,221089.13751263698,1201417.37,311258.46,1150874.6534487826,783461.2369645603,3660309.96,311258.46,0.726565896216129,79049.28999999992,-326264.62,198000.21000000008,0.20266063862923178,0.7973393613605329,0,0,2467838.9938636366
2021-01-17,1224098.2,966990.57,6,17,2,1,1,2021,17,1,0,0,3119,1,0.2882906407095177,0.9575429528116719,-0.7818314824680299,0.6234898018587334,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,0.7690308592589181,0.6392116531380588,1185774.61,977003.78,1180728.66,677894.56,1251306.12,1708292.62,208770.83000000007,332045.3400000001,0.21368477202821068,0.38893517145078094,1065242.080149972,229468.43326582163,1515387.6,764427.24,1140818.2698057387,218541.78248138257,1515387.6,677894.56,1269946.2242742705,726285.646511092,3627797.75,378420.41,0.8388088092079113,5045.950000000186,-65531.51000000001,916210.38,779003.57,984866.85,516308.19,1173503.24,1460231.18,137206.81000000006,216256.09999999998,0.17613116971980003,0.3089574650504314,856192.3005170305,177324.94883353656,1201417.37,629061.31,961217.5382359313,177828.05177593563,1201417.37,516308.19,1135735.0229037001,786321.3863549758,3660309.96,311258.46,0.7538662480624136,-68656.46999999997,-257292.86,269564.2300000001,0.22733176079535616,0.7726682391962104,0,0,2770882.361590909
2021-01-18,2502006.18,1916159.06,0,18,3,1,1,2021,18,0,0,0,3120,1,0.3047192331091634,0.9524422234305676,0.0,1.0,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,0.8009803309782905,0.5986906625177214,1224098.2,1185774.61,1515387.6,819877.04,1648432.09,1389140.38,38323.58999999985,43369.54000000004,0.03231945571848582,0.03673116565155632,1104956.1101124792,232323.1312063425,1515387.6,764427.24,1151922.260498307,201132.41307860077,1515387.6,764427.24,1266988.2872243177,726562.1538686207,3627797.75,378420.41,0.8721123322493097,-291289.40000000014,-424333.89000000013,966990.57,916210.38,1201417.37,631242.67,1604918.15,1147069.41,50780.189999999944,-17876.280000000028,0.05542415924167976,-0.018150961218767803,883891.8678877729,175867.29044814355,1201417.37,629061.31,961987.2758044738,158180.72559159595,1201417.37,629061.31,1124848.284006687,788837.2710767501,3660309.96,311258.46,0.7857876306051779,-234426.80000000016,-637927.58,257107.63,0.21003840214608568,0.7899615978457449,0,0,2920246.065116279
2021-01-19,2011018.39,1652010.17,1,19,3,1,1,2021,19,0,0,0,3121,1,0.321057654185271,0.9470596510722283,0.7818314824680298,0.6234898018587336,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0.8307970168121247,0.5565755266413303,2502006.18,1224098.2,1062807.64,1174326.91,1777867.4,1761075.99,1277907.9800000002,986618.5800000001,1.0439587118092324,0.6510668161729711,1454218.6275843596,570028.9596105438,2502006.18,764427.24,1331933.4497651993,425539.8116059386,2502006.18,764427.24,1346666.8609517813,750853.5787834382,3627797.75,378420.41,1.079865161711758,1439198.5400000003,724138.7800000003,1916159.06,966990.57,869052.09,961163.6,1748875.07,1653768.63,949168.4900000001,714741.69,0.9815695410556073,0.5949153956380704,1141958.6659158296,422515.53772306046,1916159.06,629061.31,1089210.1803638772,314836.16675450385,1916159.06,629061.31,1175900.5921352878,794399.8915681039,3660309.96,311258.46,0.9711353778914803,1047106.9700000001,167283.99,585847.1200000001,0.23415094841918357,0.7658490515768196,0,0,2825067.640909091
2021-01-20,1595354.2,1216527.62,2,20,3,1,1,2021,20,0,0,0,3122,1,0.3373010691361842,0.9413968285264122,0.9749279121818236,-0.22252093395631434,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0.8584015232918917,0.512978386299228,2011018.39,2502006.18,1070756.5,1114251.05,2040125.86,1277317.49,-490987.79000000027,948210.75,-0.19623764078792172,0.892175323466813,1593418.5681882696,626534.4997918798,2502006.18,764427.24,1422478.1084631728,480277.2474941684,2502006.18,764427.24,1389528.249922634,755238.990254094,3627797.75,378420.41,1.1467334818601351,940261.8899999999,-29107.470000000205,1652010.17,1916159.06,856031.34,906466.26,2025685.77,1191035.2,-264148.89000000013,782958.08,-0.13785332100770387,0.9009334296635774,1269471.541936872,484184.78978839057,1916159.06,629061.31,1164250.1789820269,367366.61212019774,1916159.06,629061.31,1206617.3390943015,792941.11077547,3660309.96,311258.46,1.0520912478178281,795978.83,-373675.6000000001,359008.22,0.17852060517368754,0.8214793948213398,0,0,2467634.1015555556
2021-01-21,1698207.91,1250048.47,3,21,3,1,1,2021,21,0,0,0,3123,1,0.3534446712740877,0.9354554315134164,0.43388373911755823,-0.900968867902419,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042,0.8837203473619977,0.4680153284438345,1595354.2,2011018.39,764427.24,837846.02,2050706.5,1402812.95,-415664.18999999994,524597.7,-0.20669338085963496,0.48993183791086015,1593902.4761412023,613113.6358911949,2502006.18,764427.24,1445528.2540014165,487941.2117726501,2502006.18,764427.24,1402807.3434760126,748352.0387066414,3627797.75,378420.41,1.1362233620621869,830926.96,-455352.30000000005,1216527.62,1652010.17,629061.31,690390.14,1957791.36,1422457.39,-435482.5499999998,360496.28000000014,-0.26360766895278853,0.42112509572371515,1256235.5614526542,472671.3187709204,1916159.06,629061.31,1171220.50445109,371006.33469290816,1916159.06,629061.31,1207256.7120559595,782941.2837043194,3660309.96,311258.46,1.0405703682548826,587466.31,-741263.74,378826.57999999984,0.23745609595513353,0.7625439040385983,0,0,2353440.9713333333
2021-01-22,1620041.5,1267935.48,4,22,3,1,1,2021,22,0,0,0,3124,1,0.3694836834473831,0.9292372181882051,-0.433883739117558,-0.9009688679024191,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,0.9066860720977985,0.4218060770826634,1698207.91,1595354.2,977003.78,1023293.14,1964805.24,1254495.47,102853.70999999996,933780.6699999999,0.0644707676828129,1.221542903154524,1619978.8346059017,531228.2412326502,2502006.18,977003.78,1479218.8748012276,483248.60564204206,2502006.18,764427.24,1421865.4445420762,741702.1467838975,3627797.75,378420.41,1.1393334304683354,721204.1299999999,-266597.3300000001,1250048.47,1216527.62,779003.57,849565.94,2036033.68,1331674.56,33520.84999999986,620987.1599999999,0.027554532629517903,0.9871647645918644,1254688.7885894906,412198.55892844393,1916159.06,779003.57,1181730.8998576114,363267.1446098794,1916159.06,629061.31,1210017.4706329943,773833.6242529352,3660309.96,311258.46,1.036917911542846,471044.9,-785985.21,448159.43999999994,0.26390139708945354,0.7360986029046579,0,0,2354050.055333333
2021-01-23,1744298.27,1412867.08,5,23,3,1,1,2021,23,1,0,0,3125,1,0.38541335945432564,0.9227440286201427,-0.9749279121818236,-0.2225209339563146,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,0.9272375462179537,0.374473674486883,1620041.5,1698207.91,1185774.61,853729.27,1223063.47,1234768.03,-78166.40999999992,643037.72,-0.04602876334500172,0.6581732160749674,1619994.5009544264,456002.179390558,2502006.18,1185774.61,1497995.2248277306,480119.92635199946,2502006.18,764427.24,1434650.9965071036,736277.7959065507,3627797.75,378420.41,1.1291906567431942,434266.8899999999,396978.03,1267935.48,1250048.47,916210.38,699954.28,1196024.1,1251831.61,17887.01000000001,488931.91000000003,0.014309053152155027,0.6276375729574641,1258000.461442118,358513.1701557901,1916159.06,916210.38,1193224.8438765965,362167.11366930895,1916159.06,629061.31,1213754.1163986076,761302.6337180906,3660309.96,311258.46,1.0364541256217787,351725.1,71911.37999999989,352106.02,0.21734382730184787,0.7826561726919794,0,0,2467838.9938636366
2021-01-24,1862707.42,1491339.57,6,24,3,1,1,2021,24,1,0,0,3126,1,0.4012289854475009,0.9159777842484877,-0.7818314824680299,0.6234898018587334,0.4012289854475009,0.9159777842484877,0.7350336741329413,0.6780306024735382,0.945320046913132,0.3261441535642696,1744298.27,1620041.5,1224098.2,1180728.66,1200258.49,1016787.85,124256.77000000002,558523.6599999999,0.07669974503739563,0.4710200870298613,1651070.4432158195,398064.3730774582,2502006.18,1224098.2,1530835.6308507,464365.65762477776,2502006.18,764427.24,1454628.2399582583,736899.952835452,3627797.75,378420.41,1.1350463285738546,520200.07000000007,544039.78,1412867.08,1267935.48,966990.57,984866.85,1181002.97,1011073.66,144931.6000000001,496656.70000000007,0.1143051853080097,0.5420771373491753,1296717.1160815884,313371.3482476518,1916159.06,966990.57,1222510.4753597172,353719.10203092126,1916159.06,629061.31,1226600.1140503103,761546.1408228735,3660309.96,311258.46,1.0571637008814354,445876.5100000001,231864.1100000001,331431.18999999994,0.19000832351802988,0.8099916764762372,0,0,2770882.361590909
2021-01-25,2346216.5,1913189.53,0,25,4,1,1,2021,25,0,0,0,3127,1,0.4169258813287287,0.908940487313808,0.0,1.0,0.4169258813287287,0.908940487313808,0.7579216274973472,0.6523456189565257,0.9608854255574977,0.27694620226893646,1862707.42,1744298.27,2502006.18,1515387.6,1099988.0,1003033.14,118409.1499999999,638609.22,0.06788354493982274,0.5216977036646242,1703979.6874118648,316791.28688054625,2502006.18,1595354.2,1575085.2027372732,470865.6512436199,2502006.18,764427.24,1480955.9289932095,738558.7281983843,3627797.75,378420.41,1.1505944599977167,-639298.7600000002,762719.4199999999,1491339.57,1412867.08,1916159.06,1201417.37,1121806.33,1066907.31,78472.48999999999,524349.0000000001,0.055541311076481525,0.5422483075507138,1345372.7295611913,254419.38346716846,1916159.06,1216527.62,1258354.3546450883,362745.94646684325,1916159.06,629061.31,1243680.0789502903,762216.6313954671,3660309.96,311258.46,1.0817675319571858,-424819.49,369533.24,371367.84999999986,0.19936993110705822,0.8006300688875732,0,1,2920246.065116279
2021-01-26,2993616.58,2282478.29,1,26,4,1,1,2021,26,0,0,0,3128,1,0.4324994021339788,0.901634220265486,0.7818314824680298,0.6234898018587336,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,0.9738922359149924,0.22701082094141847,2346216.5,1862707.42,2011018.39,1062807.64,1517374.4,2064673.72,483509.0800000001,-155789.68000000017,0.25957328285083014,-0.062265905354398465,1864538.8905588984,265679.7962064669,2346216.5,1595354.2,1677902.70903897,523930.68734802544,2502006.18,764427.24,1536779.191638809,750871.6542647505,3627797.75,378420.41,1.2132770281451015,335198.1100000001,828842.1000000001,1913189.53,1491339.57,1652010.17,869052.09,1548752.98,2076697.24,421849.95999999996,-2969.530000000028,0.28286647017620536,-0.0015497304279114,1487326.9296708936,253529.2926140192,1913189.53,1216527.62,1345665.7113590764,413355.5080924941,1916159.06,629061.31,1286874.2370825296,769723.2230061684,3660309.96,311258.46,1.1557671191174455,261179.3600000001,364436.55000000005,433026.97,0.18456394369324158,0.8154360563024962,0,1,2825067.640909091
2021-01-27,2258351.94,1690062.59,2,27,4,1,1,2021,27,0,0,0,3129,1,0.44794493940789115,0.8940611451454876,0.9749279121818236,-0.22252093395631434,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214,0.984305844499033,0.17647097349152166,2993616.58,2346216.5,1595354.2,1070756.5,3627797.75,2102733.52,647400.0800000001,982598.1900000002,0.2759336489194413,0.48860726231349894,2146808.312919174,514421.2311229579,2993616.58,1595354.2,1853331.2251671073,629936.5381624936,2993616.58,764427.24,1630768.7005653374,796941.405708457,3627797.75,378420.41,1.3164394878082815,1398262.3800000001,-634181.1699999999,2282478.29,1913189.53,1216527.62,856031.34,3660309.96,2118368.35,369288.76,630468.1200000001,0.19302257001166012,0.3816369483972366,1686114.7697531702,402363.40909434564,2282478.29,1216527.62,1470574.0551778662,486179.78465118015,2282478.29,629061.31,1351106.7566255922,788666.5248899268,3660309.96,311258.46,1.2479508088256368,1065950.67,-1377831.67,711138.29,0.23755156045989848,0.7624484395367611,0,1,2467634.1015555556
2021-01-28,2405871.45,1845885.39,3,28,4,1,1,2021,28,0,0,0,3130,1,0.4632579225674917,0.88622350294858,0.43388373911755823,-0.900968867902419,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,0.992098522791769,0.12546123335273648,2258351.94,2993616.58,1698207.91,764427.24,2940732.69,1696662.48,-735264.6400000001,662997.74,-0.24561082568563275,0.4155802767811687,2174694.2196893804,492345.3541939103,2993616.58,1620041.5,1907333.9871448264,620695.549087529,2993616.58,764427.24,1671257.9418191868,710068.1998684545,2993616.58,378420.41,1.3012319434719837,560144.03,-682380.75,1690062.59,2282478.29,1250048.47,629061.31,2915164.04,1642786.66,-592415.7,473534.97,-0.259549325220526,0.3892513102168613,1687101.7248148776,376357.64385460236,2282478.29,1250048.47,1499839.1931541509,475272.4365493737,2282478.29,629061.31,1372974.874907812,660842.601220713,2915164.04,311258.46,1.228792861133653,440014.1200000001,-1225101.45,568289.3499999999,0.25163896730705465,0.7483610326885173,0,1,2353440.9713333333
2021-01-29,2246568.53,1778946.6,4,29,4,1,1,2021,29,0,0,0,3131,1,0.4784338202547012,0.8781236129591848,-0.433883739117558,-0.9009688679024191,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,0.9972495210773451,0.07411742515094437,2405871.45,2258351.94,1620041.5,977003.78,2881135.64,1376299.12,147519.51000000024,707663.5400000003,0.06532175405751861,0.4167119560760968,2232488.527267035,474464.89466645225,2993616.58,1620041.5,1973805.6488588497,568965.9595329062,2993616.58,977003.78,1718652.36170182,679591.4837510509,2993616.58,378420.41,1.2989762077558382,785829.9500000002,-475264.18999999994,1845885.39,1690062.59,1267935.48,779003.57,2881761.18,1423882.94,155822.7999999998,595836.9199999999,0.09219942558458727,0.47665105337875424,1726797.641111158,346115.1672393627,2282478.29,1267935.48,1545978.6860669306,436133.7407548194,2282478.29,779003.57,1403485.2307202113,595106.4009346572,2881761.18,311258.46,1.2303639563151885,577949.9099999999,-1035875.7900000003,559986.0600000003,0.23275809686243737,0.7672419031334061,0,1,2354050.055333333
2021-01-30,2167603.39,1754979.72,5,30,4,1,1,2021,30,1,0,0,3132,1,0.49346814167723735,0.8697638720650646,-0.9749279121818236,-0.2225209339563146,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,0.9997451236925734,0.022576263041545485,2246568.53,2405871.45,1744298.27,1185774.61,2153864.87,1160032.88,-159302.9200000004,626527.0299999998,-0.06621422769699536,0.3867351731421693,2236008.527950276,406340.4862585721,2993616.58,1744298.27,2010174.033011003,510901.66280472995,2993616.58,1185774.61,1752711.4693339607,644619.3971853578,2993616.58,378420.41,1.2757425092831813,502270.2599999998,92703.65999999968,1778946.6,1845885.39,1412867.08,916210.38,2157011.11,1083886.83,-66938.7899999998,511011.1200000001,-0.03626378450289369,0.40302612243329605,1739834.8808333687,288811.869824861,2282478.29,1412867.08,1577041.07459134,393833.0118294621,2282478.29,916210.38,1427708.5448672944,519676.2271159538,2282478.29,311258.46,1.2186204860060568,366079.52,-378064.5099999998,467621.9299999997,0.20814941710143078,0.7918505828941179,0,1,2467838.9938636366
2021-01-31,1607178.02,1317474.79,6,31,4,1,1,2021,31,1,0,1,3133,1,0.5083564379375122,0.8611467540480452,-0.7818314824680299,0.6234898018587334,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,0.9995786855478958,-0.029025013321975237,2167603.39,2246568.53,1862707.42,1224098.2,1553431.51,370653.23,-78965.13999999966,423305.1200000001,-0.03514922378085639,0.24267932112321589,2218907.2434627074,342324.16671262746,2993616.58,1862707.42,2031164.6139428692,458462.2905788279,2993616.58,1224098.2,1779478.6900220923,645108.2498478947,2993616.58,378420.41,1.2469422960174308,304895.9700000002,614171.8800000001,1754979.72,1778946.6,1491339.57,966990.57,1547553.58,366277.85,-23966.88000000012,342112.6399999999,-0.013472512328363329,0.24214071149566307,1743621.0906250265,242904.0361952862,2282478.29,1491339.57,1600766.2273124948,352827.82328113564,2282478.29,966990.57,1448822.814230695,499092.34056192817,2282478.29,311258.46,1.2034743472332954,263640.1499999999,207426.1399999999,412623.67000000016,0.19035939503586793,0.8096406049595186,0,0,2770882.361590909
2021-02-01,1551374.11,1281321.59,0,1,5,2,1,2021,32,0,1,0,3134,1,0.5230943033491326,0.8522748088519838,0.0,1.0,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107,0.9967506498213929,-0.08054900421874167,1607178.02,2167603.39,2346216.5,2502006.18,378420.41,528608.48,-560425.3700000001,-255529.3999999999,-0.25854608485365027,-0.1371817158488583,2065974.9375970303,407384.8393121588,2993616.58,1607178.02,1974633.06808382,414844.7980519429,2993616.58,1595354.2,1768362.5177626025,645349.1787744666,2993616.58,378420.41,1.168298308086339,-739038.48,1228757.61,1317474.79,1754979.72,1913189.53,1916159.06,311258.46,509665.44,-437504.92999999993,-173864.78000000003,-0.2492934391287439,-0.11658295903729021,1637084.51546877,287242.15077236114,2282478.29,1317474.79,1562994.0356708288,314607.0493691304,2282478.29,1216527.62,1440348.7481512954,495208.3191369443,2282478.29,311258.46,1.1365889806608442,-595714.74,1006216.3300000001,289703.23,0.18025584371680084,0.819744156276977,0,1,4049065.9187804875
